HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
NCOA6	HGNC:15936	0.99913	0.266	0.836939079940877	NA	NA	0.361839894	0.171110658	False	False
AEBP2	HGNC:24051	0.99921	0.145	0.987291111108095	NA	3.077409609	0.507118428	0.0	False	False
B4GALT7	HGNC:930	0.00011304	1.11	0.437240545328189	30.0	1.368403857	0.500067073	1.467894522	True	True
KAT6B	HGNC:17582	1.0	0.128	0.998614400126219	3.0	2.362578767	0.454290228	0.093940245	True	True
DDB1	HGNC:2717	0.99979	0.243	0.941641924879527	NA	2.606173607	0.637884241	0.134345966	False	False
FANCD2	HGNC:3585	1.0974000000000001e-30	0.886	0.781480282884555	30.0	3.562086985	0.294445861	NA	True	True
TUBB2B	HGNC:30829	0.9884	0.222	0.980998478292476	NA	5.14704296	0.821959491	0.063960495	False	False
NARS2	HGNC:26274	7.1092e-08	0.863	0.138953783078116	NA	0.6846569412000001	0.382332899	0.748230442	True	True
SUFU	HGNC:16466	0.99992	0.111	0.965391870615894	NA	2.8256978160000004	0.599041405	0.064696866	True	True
MYBPC3	HGNC:7551	8.0087e-11	0.588	0.527088509357151	3.0	2.633968742	NA	0.685146003	True	False
COPS3	HGNC:2239	0.99949	0.181	0.955496005738626	NA	3.1127690610000003	0.603615526	0.033236191	False	False
MYO15A	HGNC:7594	1.2504000000000001e-56	0.8	0.222060424670635	30.0	3.14817072	NA	NA	True	False
GNAI1	HGNC:4384	0.91125	0.379	0.714822092885926	0.0	1.403923292	NA	NA	False	True
RALA	HGNC:9839	0.97289	0.269	0.874632260624453	NA	1.683784125	0.686449701	0.0	False	False
RAPH1	HGNC:14436	0.99985	0.223	0.989979507193176	NA	1.997688498	0.409964126	0.192432539	False	False
ZNF711	HGNC:13128	0.97887	0.305	NA	NA	NA	0.579770832	NA	False	True
ARHGEF9	HGNC:14561	0.9989	0.151	NA	3.0	NA	NA	NA	False	True
GTF2H1	HGNC:4655	0.98982	0.291	0.983316105564705	NA	2.308824426	0.537148975	0.208339945	False	False
HDAC4	HGNC:14063	1.0	0.052	0.995279314630347	1.0	6.306482341000001	0.483634781	0.022242172	False	True
RPS10	HGNC:10383	0.97108	0.273	0.656093251375576	NA	NA	NA	NA	False	False
ARFGEF2	HGNC:15853	0.99993	0.249	0.987657874889467	30.0	2.705721845	0.544315457	0.179084535	True	True
GUCY2D	HGNC:4689	6.4574e-10	0.748	0.462301961959679	NA	4.860120671000001	0.418651116	0.892816386	True	True
SLC1A3	HGNC:10941	0.98914	0.281	0.880900746198445	NA	3.108488745	0.560005914	0.193907949	False	False
ZNF704	HGNC:32291	0.99532	0.234	0.816437192496996	NA	4.442727703	0.4360616	0.233266979	False	False
OTULIN	HGNC:25118	0.2201	0.579	0.9113423275735	NA	NA	0.409781723	0.304091587	False	True
EMD	HGNC:3331	0.93178	0.35	NA	NA	NA	0.287645527	NA	True	False
EOMES	HGNC:3372	0.98443	0.3	0.980208391169961	NA	1.53074721	0.45732347	0.219545568	False	False
HELZ	HGNC:16878	1.0	0.048	0.997528352003227	NA	2.176771085	0.458544016	0.021369089	False	False
PIEZO1	HGNC:28993	3.9379e-21	0.581	0.822674225442864	NA	3.906128647	0.412432907	0.949622144	False	True
NR3C1	HGNC:7978	0.96958	0.32	0.972007124386157	NA	1.934208568	0.42743462	0.126589144	False	False
UBP1	HGNC:12507	0.99999	0.088	0.990891573052808	NA	0.9704181445	0.526537986	0.079152551	False	False
GAN	HGNC:4137	0.024842	0.5	0.493830943491242	30.0	NA	NA	NA	True	True
ASIC1	HGNC:100	0.93017	0.344	0.847725142832013	NA	3.086205811	0.590555249	0.190615138	False	False
ACBD5	HGNC:23338	0.006148	0.529	0.601901007018204	NA	-0.7223960405	0.325577727	0.401479952	False	True
NDUFAF2	HGNC:28086	2.078e-06	1.601	0.0630200453528296	30.0	1.289821012	0.259073146	1.878642008	False	True
EEA1	HGNC:3185	0.92875	0.304	0.956814927276897	NA	1.894230966	0.295102233	0.307650378	False	False
HECTD1	HGNC:20157	1.0	0.158	0.998121566438737	NA	2.185045112	0.631245234	0.133366226	False	False
TRIP12	HGNC:12306	1.0	0.06	0.999254068400997	3.0	2.319672966	0.594288317	NA	True	True
TBX22	HGNC:11600	0.97704	0.297	NA	3.0	NA	0.25384343	NA	False	True
NOL4	HGNC:7870	0.99949	0.221	0.887397167341464	NA	3.730568423	0.502007209	0.089663885	False	False
CAMSAP3	HGNC:29307	1.0	0.154	0.939277885619775	NA	2.596274778	0.467249792	0.155616631	False	False
SRGAP3	HGNC:19744	0.9997	0.243	0.992536211804777	NA	5.300197571	0.512056591	0.156233544	False	False
RPS19	HGNC:10402	0.92111	0.368	0.925759985458943	3.0	NA	0.730012723	0.0	True	True
CISD2	HGNC:24212	0.41583	0.91	0.35137364566324	NA	2.1342494380000003	0.587440535	0.217449871	False	True
MARF1	HGNC:29562	1.0	0.121	0.970570837490073	NA	NA	0.401048006	0.108605946	False	False
VIPAS39	HGNC:20347	7.2613e-10	0.798	0.623678884050231	NA	1.862276303	0.461511257	0.627773969	False	True
SETBP1	HGNC:15573	1.0	0.11	0.998759822314846	3.0	2.715426575	NA	NA	True	True
SUOX	HGNC:11460	9.399e-07	1.079	0.173472539733204	NA	2.776030202	NA	1.167313375	False	True
PODXL2	HGNC:17936	0.99936	0.141	0.620255151536742	NA	3.411052348	0.303292969	0.038065819	False	False
OCA2	HGNC:8101	2.9064e-13	0.856	0.0652510999621544	30.0	4.123769304	0.36400751	1.059334387	True	True
RGS9	HGNC:10004	1.1251e-14	0.847	0.603943883006572	NA	2.258997891	0.430731737	0.773139569	False	True
HOXC13	HGNC:5125	0.42048	0.66	0.903438998045217	NA	2.6916548710000003	0.45894453	0.504832752	False	True
RBL2	HGNC:9894	0.99835	0.268	0.931391309777522	NA	1.177791858	0.402906378	0.297472285	False	False
FASN	HGNC:3594	1.0	0.155	0.951883532599401	NA	5.3635728810000005	0.39270414	0.111345286	False	False
PIAS2	HGNC:17311	0.99718	0.254	0.935043475460717	NA	4.240926326	0.52457241	0.153038584	False	False
CPLANE1	HGNC:25801	5.8778e-36	0.674	0.563466187103169	30.0	NA	0.254901039	NA	True	True
RET	HGNC:9967	1.0	0.123	0.971932304518448	3.0	2.259672732	0.385917347	0.102868131	True	False
CRTC2	HGNC:27301	0.99891	0.235	0.683916329677634	NA	2.542782036	0.310622783	0.185978383	False	False
ECHS1	HGNC:3151	0.00087731	0.956	0.875391719040236	NA	4.386969922	0.455392724	1.373900968	False	True
SLC6A3	HGNC:11049	0.99758	0.251	0.995357135941413	30.0	7.144667543	0.501835336	0.212744287	True	True
VPS35	HGNC:13487	0.96921	0.313	0.975488299479853	NA	NA	0.65764577	0.205919551	False	False
NSUN2	HGNC:25994	0.00025826	0.531	0.963682598391252	NA	3.893447542	0.463327467	0.803420861	True	False
XPA	HGNC:12814	7.8652e-05	0.972	0.390439033545991	30.0	4.166285718	0.396230217	1.840094885	False	True
GNAL	HGNC:4388	0.99829	0.206	0.921169019555819	NA	3.776031769	0.674025491	0.047250212	False	False
ALG1	HGNC:18294	3.6220000000000004e-19	1.499	0.175726822592145	30.0	NA	0.40596371	1.397901747	False	True
ERF	HGNC:3444	0.98968	0.261	0.898701289203303	3.0	2.291000399	0.470598329	0.189798415	True	True
MUTYH	HGNC:7527	1.2619e-18	1.191	0.281364331875368	30.0	4.233987493	NA	1.276998027	True	True
PPARGC1A	HGNC:9237	0.9973	0.267	0.955420694261704	NA	3.092207637	0.380084451	0.115932169	False	False
MNT	HGNC:7188	0.99739	0.171	0.947927402023513	NA	2.142061858	0.387815937	0.263566043	False	False
BSN	HGNC:1117	1.0	0.175	0.819143886716198	NA	3.851280686	0.303327248	0.12092732	False	False
DNAJC14	HGNC:24581	0.99999	0.089	0.662675459029976	NA	2.737343019	0.335559926	NA	False	False
PTPN4	HGNC:9656	0.99663	0.279	0.740647335142884	NA	2.872901119	0.470070976	0.200171268	False	False
NECTIN2	HGNC:9707	0.96926	0.323	0.872810751099168	NA	NA	0.320922494	0.272521499	False	False
PGD	HGNC:8891	0.98788	0.292	0.895436554736085	NA	-0.2361149568	0.568928279	0.247106976	False	False
EBP	HGNC:3133	0.93645	0.342	NA	3.0	NA	0.3965471	NA	True	True
AFG2A	HGNC:18119	9.0776e-20	1.079	0.229909745277917	NA	2.686098133	0.324865133	0.971811287	True	True
CD151	HGNC:1630	1.0841e-05	1.086	0.550937564534051	NA	NA	NA	0.960621515	False	True
CSPP1	HGNC:26193	3.26e-29	0.931	0.398161418165591	30.0	2.104480182	NA	NA	True	True
CACNA1E	HGNC:1392	1.0	0.124	0.990531841694823	NA	4.214133302	NA	0.084933668	False	False
PI4KA	HGNC:8983	3.1234e-12	0.461	0.687729199623691	NA	1.032563228	0.542596627	0.547723819	False	True
NHLRC2	HGNC:24731	8.3194e-06	0.684	0.872852522178568	NA	2.742127345	0.344218813	0.749647453	False	True
SLC17A7	HGNC:16704	0.99988	0.116	0.949833619244389	NA	2.753168674	0.642710473	0.170104591	False	False
RASGRF1	HGNC:9875	0.99999	0.207	0.977822942324468	NA	4.230681992	0.601829092	0.110887213	False	False
RAB3GAP1	HGNC:17063	1.4523e-07	0.535	0.166163074434868	30.0	1.833634909	0.476889904	0.640050613	True	True
CASK	HGNC:1497	1.0	0.073	NA	NA	NA	0.70478081	NA	True	True
SMC2	HGNC:14011	0.9999	0.235	0.910492767858901	NA	-0.4534858576	0.4365633	0.227712683	False	False
PNPLA2	HGNC:30802	0.0041069	0.741	0.274570566944965	NA	3.611653401	0.402839139	1.639467097	False	True
SCARF2	HGNC:19869	0.9998	0.19	0.948969907126288	30.0	2.702456932	NA	NA	False	True
ATP6V1B2	HGNC:854	0.99154	0.287	0.933884134319891	NA	1.706104726	0.68703258	0.141938612	False	False
PUF60	HGNC:17042	0.99677	0.245	0.799643576943082	NA	3.966297279	0.655561617	0.230435235	True	True
ATF6	HGNC:791	3.2333e-07	0.698	0.234219748934578	30.0	2.839005602	0.290096227	0.576012365	True	True
RFC1	HGNC:9969	0.97305	0.305	0.835457395671706	NA	2.425686675	0.32973288	0.213849938	False	False
DDX6	HGNC:2747	0.99964	0.174	0.954027315096478	NA	4.1577974410000005	0.660231306	0.029937638	False	False
SAFB	HGNC:10520	1.0	0.138	0.993486024230637	NA	3.692679956	0.358942367	0.071157404	False	False
TTC17	HGNC:25596	0.99996	0.225	0.916343125404802	NA	0.9811337483	0.512946488	0.170394866	False	False
KRT17	HGNC:6427	1.098e-11	1.339	0.186704880853691	NA	2.512531297	0.455602471	1.468152576	False	True
TUT4	HGNC:28981	1.0	0.107	0.991957810804974	NA	NA	0.46606419	0.073408051	False	False
OAT	HGNC:8091	7.7182e-07	0.962	0.666358346608805	30.0	2.789168254	0.472041487	0.734501178	False	True
CASKIN2	HGNC:18200	0.99971	0.232	0.792285266671588	NA	3.273258752	0.419392965	0.258328152	False	False
ATP1A3	HGNC:801	1.0	0.062	0.895444345056018	NA	2.800273138	NA	NA	False	False
ZNF281	HGNC:13075	0.99624	0.249	0.611029892405048	NA	3.708840265	0.431253274	0.105923007	False	False
RAB23	HGNC:14263	0.0056143	0.833	0.170399287536032	NA	2.496829613	0.560294595	0.644437735	False	True
CDC42BPA	HGNC:1737	0.99309	0.283	0.927200665179119	NA	2.268446969	0.510834758	0.258059616	False	False
GATA2	HGNC:4171	0.97927	0.292	0.978193703750747	3.0	3.04755295	0.487495543	0.087292466	False	True
UVRAG	HGNC:12640	0.98942	0.294	0.780364264958497	NA	2.694083674	0.434495773	0.242176806	False	False
KDM5A	HGNC:9886	1.0	0.163	0.995082812564053	NA	1.44734386	0.574369655	0.103932922	False	False
DLX1	HGNC:2914	0.96232	0.293	0.909377998679131	0.0	4.234785924	0.489326483	0.0	False	False
RAB6B	HGNC:14902	0.95879	0.33	0.70858298713587	NA	2.81612831	0.690515087	0.139849832	False	False
SLC25A38	HGNC:26054	9.4313e-06	1.107	0.38315249801885	NA	1.778234434	NA	NA	True	True
CNOT6L	HGNC:18042	0.99821	0.231	0.964344419901012	NA	2.008601055	0.537364316	0.060817884	False	False
GZF1	HGNC:15808	0.0017798	0.646	0.524890641293474	NA	1.790038614	0.478187052	0.797897682	False	True
RAB11FIP3	HGNC:17224	0.9982	0.245	0.825881539337733	NA	4.562523816000001	0.407346281	0.150765051	False	False
WNK1	HGNC:14540	1.0	0.126	0.999406923297742	NA	4.63510381	0.406321286	0.096705674	False	True
KCTD16	HGNC:29244	0.99329	0.2	0.901917373442357	NA	1.943737505	0.517763802	0.044189301	False	False
PARP6	HGNC:26921	0.99996	0.186	0.861256215945249	NA	2.121739849	0.655764674	0.084642523	False	False
B3GALNT2	HGNC:28596	2.8116e-07	0.843	0.666602542368503	30.0	2.195339391	0.406057886	0.997762554	True	True
UHRF2	HGNC:12557	0.99928	0.245	0.995201458841199	NA	-0.007292454214	0.503291337	0.126272674	False	False
PTK7	HGNC:9618	0.99721	0.275	0.966353926869067	NA	2.929077455	0.426507164	0.216751875	False	False
SPPL3	HGNC:30424	0.99656	0.179	0.777063215161143	NA	1.324161156	0.650793831	0.148973819	False	False
TSHZ2	HGNC:13010	0.9814	0.307	0.980425402035309	NA	3.322897234	0.418926155	0.114584307	False	False
NRROS	HGNC:24613	0.32564	0.531	0.818907948109227	NA	4.302409693	0.329577451	0.471140815	False	True
SLC6A19	HGNC:27960	1.7664e-24	1.422	0.902755677620448	NA	7.348838005	0.392964354	1.242257896	True	True
SYCP2	HGNC:11490	1.0	0.183	0.940628549066503	NA	3.865445741	0.224324428	0.122985763	False	False
MCOLN1	HGNC:13356	0.00058027	0.604	0.448412572963464	NA	2.547124953	0.48035876	0.558614103	True	True
MPZL2	HGNC:3496	1.0755e-12	1.864	0.553737538117581	NA	3.04483786	0.378095704	2.052341339	True	False
GIPC3	HGNC:18183	0.0093379	0.934	0.391982065678212	30.0	4.648054193	NA	NA	True	False
NCAM1	HGNC:7656	0.99999	0.185	0.971625075286947	NA	5.595357266000001	0.413244488	0.054205036	False	False
TOGARAM1	HGNC:19959	1.333e-08	0.516	0.441528727979297	NA	NA	0.376766034	0.601382025	False	True
SGCA	HGNC:10805	0.0027124	0.789	0.363318774892025	NA	2.878481938	0.33830036	0.754077597	True	False
SMARCC1	HGNC:11104	1.0	0.116	0.980142100477764	NA	1.989667508	0.558586183	0.137867074	False	False
NDUFS2	HGNC:7708	0.0014212	0.56	0.434084449797149	NA	3.630941391	0.623662108	NA	True	True
GDF11	HGNC:4216	0.97645	0.298	0.64298520876744	NA	3.067997264	0.568866655	0.107392597	False	True
GABPA	HGNC:4071	0.99812	0.232	0.985343191443398	NA	0.03661263215	0.559899759	0.095767551	False	False
RP1	HGNC:10263	4.415e-13	0.704	0.0545027456161877	NA	1.6691749340000002	0.200729692	0.866361678	False	True
NKD1	HGNC:17045	0.99344	0.265	0.923158876524964	NA	4.2478623330000005	0.344219812	0.09610627	False	False
GPAA1	HGNC:4446	5.4966e-09	0.977	0.126819683785824	NA	2.582732323	0.41435358	1.213917626	True	True
CIC	HGNC:14214	0.99999	0.183	0.953504133102557	3.0	2.089689981	0.418008626	NA	True	True
TRDN	HGNC:12261	8.3569999999999995e-22	1.016	0.131841026776804	30.0	1.999660278	0.25096502	1.08239814	True	True
RIMS2	HGNC:17283	1.0	0.206	0.857692866958117	NA	2.047121429	NA	NA	False	True
GNAQ	HGNC:4390	0.98069	0.302	0.986611931228792	NA	2.080596967	0.687557196	0.12951059	False	False
HIRA	HGNC:4916	1.0	0.136	0.916425606065848	0.0	3.673954598	0.518918359	0.057557316	False	False
TGFB2	HGNC:11768	0.99905	0.148	0.986929014517611	NA	3.391864828	0.530825605	0.0448916	True	True
ATXN7L3	HGNC:25416	0.99892	0.196	0.901105457836445	NA	-1.21122828	0.585590445	NA	False	False
FAM149B1	HGNC:29162	2.4901e-13	1.049	0.305928062646642	NA	1.737892719	0.205298401	1.592049708	False	True
ANKS1B	HGNC:24600	0.99998	0.215	0.981788278891678	NA	3.393253828	0.48008829	NA	False	False
SLC12A6	HGNC:10914	0.011377	0.395	0.667748085040913	NA	1.241337075	0.588121097	0.369180874	True	True
NDE1	HGNC:17619	0.0066921	0.69	0.550399572776007	30.0	1.398652788	0.443251123	0.681872292	False	True
SCNN1A	HGNC:10599	1.0835e-11	0.912	0.832885931166453	NA	3.814917893	0.351972528	1.061267784	True	False
HMBOX1	HGNC:26137	0.99805	0.233	0.97950199247667	NA	2.921057332	0.578144149	0.129978445	False	False
PIK3R1	HGNC:8979	0.99978	0.228	0.963640953988576	NA	3.672196658	0.561047441	0.200268085	True	True
LHX5	HGNC:14216	0.94591	0.348	0.993426335386084	NA	6.705291745	0.584045924	0.255023503	False	False
USP7	HGNC:12630	1.0	0.061	0.995585598755647	NA	0.4347561524	0.665754199	0.021667899	True	True
SPOP	HGNC:11254	0.99922	0.144	0.748885026565681	NA	4.340899063	0.673157685	0.0	False	False
GLIS3	HGNC:28510	5.5977e-08	0.736	0.927695425447066	30.0	-0.8688181484999999	0.36640535	0.554271481	False	True
TRA2B	HGNC:10781	0.99312	0.246	0.990006075145975	NA	2.304735082	0.613321832	0.093374236	False	False
NCF2	HGNC:7661	4.0054e-07	0.743	0.303726620811321	30.0	2.940739848	0.369618326	0.694672091	False	True
NDUFA8	HGNC:7692	0.34407	0.724	0.833294461413516	NA	3.299452378	0.467263349	0.696663992	False	True
KIF14	HGNC:19181	4.1141e-05	0.429	0.516273181167823	NA	3.066559454	0.282044284	0.516196745	False	True
LRCH1	HGNC:20309	0.99552	0.279	0.819828193073444	NA	3.899725249	0.41822653	0.285799838	False	False
SPAST	HGNC:11233	0.99939	0.224	0.975249758557254	3.0	-1.814000463	NA	0.102308859	True	True
PACS1	HGNC:30032	0.99999	0.185	0.718213922787455	0.0	2.482203959	0.554020593	0.117122136	False	False
FUBP1	HGNC:4004	1.0	0.115	0.985038214135152	NA	-0.4823363606	0.605963308	0.021402634	False	False
ADGRG1	HGNC:4512	5.3483e-10	0.887	0.306414284010066	30.0	NA	0.341822485	0.65121573	True	True
RAG1	HGNC:9831	2.7659e-05	0.736	0.26710818421083	30.0	1.727147759	0.49630801	1.027786472	False	True
ABCB11	HGNC:42	1.5612e-12	0.638	0.198445654609823	30.0	2.192913421	NA	NA	True	True
HNRNPD	HGNC:5036	0.99621	0.227	0.941128554703298	NA	0.8754491307	0.635085709	0.160832772	False	True
RB1CC1	HGNC:15574	1.0	0.138	0.966485870122264	1.0	1.140679426	0.406795007	0.169842981	False	False
KCNA2	HGNC:6220	0.91067	0.38	0.829071073819844	NA	2.0262014930000003	0.5981828	0.192253046	False	True
UBE2A	HGNC:12472	0.815	0.537	NA	3.0	NA	0.71239632	NA	True	True
RYR1	HGNC:10483	1.5944e-29	0.456	0.9074794555789	0.0	2.132879472	0.587980542	0.448695831	True	True
SYN1	HGNC:11494	0.99216	0.251	NA	3.0	NA	0.503830733	NA	True	True
ZDHHC5	HGNC:18472	0.99999	0.088	0.927795532351461	NA	2.3209137	0.47281708	0.170674028	False	False
RAB3GAP2	HGNC:17168	0.98674	0.291	0.962169043059639	30.0	3.081526368	0.372701736	0.352704662	True	True
AGO1	HGNC:3262	1.0	0.057	0.989216007654735	NA	2.673465735	0.713132956	0.046902894	False	False
CBS	HGNC:1550	3.0799e-05	0.728	0.879316973293406	30.0	2.3673255280000003	0.412171776	0.938096421	True	True
MAN1A2	HGNC:6822	0.99892	0.235	0.696679584642259	NA	1.065986585	0.520249792	0.161120949	False	False
RDH12	HGNC:19977	2.2626e-09	1.435	0.686869237600694	NA	2.467748257	0.446643313	1.028766551	False	True
RORB	HGNC:10259	0.99991	0.112	0.937964435508447	NA	1.510067976	0.533561888	0.0	False	True
MAP3K8	HGNC:6860	0.96825	0.323	0.964782428139542	NA	1.851338123	0.481085611	0.184444763	False	False
RNF2	HGNC:10061	0.99743	0.171	0.807344631837219	NA	1.052521904	0.642758503	0.141192636	False	False
HIC2	HGNC:18595	0.99668	0.178	0.795044516681317	NA	2.908676059	0.456230445	0.039992738	False	False
IPO5	HGNC:6402	1.0	0.122	0.994717692296234	NA	2.081052455	0.5782644	NA	False	False
CRB1	HGNC:2343	5.6266e-16	0.829	0.210548684562735	NA	1.731871539	0.265171449	0.729221392	False	True
RPL9	HGNC:10369	0.96197	0.293	0.911308382105352	NA	NA	0.691250079	0.0	False	False
P4HTM	HGNC:28858	3.9204e-09	1.005	0.197193947411649	NA	3.611319272	0.45381434	0.815376538	False	True
CYLD	HGNC:2584	0.99993	0.204	0.985630428603725	3.0	3.2381370460000003	0.534910817	0.095744525	False	True
COL1A2	HGNC:2198	1.0	0.202	0.944251201166777	0.0	1.836947603	0.460109431	0.169389173	True	True
TLN1	HGNC:11845	1.0	0.128	0.983927026889864	NA	4.542619081000001	0.556726545	0.076872712	False	False
B4GALT5	HGNC:928	0.99889	0.151	0.960598424971772	NA	2.46680965	0.524466205	0.13417715	False	False
HYDIN	HGNC:19368	2.2706e-24	0.505	0.646912503495445	NA	1.742784127	0.327795634	0.395643185	False	True
TBC1D32	HGNC:21485	8.002e-27	0.904	0.280624870241992	NA	1.644452938	0.285688655	0.920603467	False	True
EIF3G	HGNC:3274	0.98546	0.275	0.648546151967883	NA	NA	0.650975543	0.054894323	False	False
DST	HGNC:1090	1.0	0.18	0.997145003490078	NA	3.434368409	NA	NA	False	False
SLC35D1	HGNC:20800	0.00035546	0.784	0.348283556884999	30.0	1.073316971	0.52012762	0.836121744	False	True
DDC	HGNC:2719	3.7519e-08	0.915	0.422629155795847	NA	1.3428920519999998	0.494707077	0.8744458	True	True
VDR	HGNC:12679	1.6787e-05	0.878	0.313865845688842	NA	2.623163795	0.528326088	0.538321553	False	True
CHST14	HGNC:24464	0.44727	0.64	0.158063552326783	NA	2.910195927	0.48668801	NA	False	True
UNC13A	HGNC:23150	1.0	0.158	0.757949629147644	NA	1.213509207	0.645191468	0.103340961	False	False
KAT2B	HGNC:8638	0.98975	0.294	0.978671631085976	NA	2.988949609	0.625673599	0.24220576	False	False
OPN1LW	HGNC:9936	0.97535	0.263	NA	NA	NA	0.581210443	NA	False	True
HESX1	HGNC:4877	0.00079734	1.237	0.243535899952415	NA	2.678952638	NA	1.39231283	True	True
RLF	HGNC:10025	1.0	0.04	0.988119537929302	NA	3.926955095	0.42110733	0.017483228	False	False
CTCF	HGNC:13723	0.99994	0.148	0.987994832123439	3.0	0.9690760661	NA	0.022411081	True	True
ZNF292	HGNC:18410	1.0	0.14	0.959527175897693	NA	2.188669747	0.377376457	0.112639165	False	True
BRD3	HGNC:1104	0.97468	0.316	0.886852799708244	NA	5.399623881	0.538484577	0.111417379	False	False
ZFP36L2	HGNC:1108	0.966	0.285	0.652047280095973	NA	1.22187396	0.450076195	0.366811404	False	False
SORT1	HGNC:11186	0.99987	0.212	0.636417343713336	NA	1.834640389	0.45817168	0.186058607	False	False
EPB42	HGNC:3381	9.9014e-09	0.773	0.162724235444705	30.0	3.0446915430000003	0.239463166	0.944618287	True	False
WDPCP	HGNC:28027	1.0908e-10	0.782	0.193549665909552	30.0	2.368305035	0.328744385	1.001660233	False	True
KLF4	HGNC:6348	0.99714	0.174	0.958897264124274	NA	4.8159875130000005	NA	0.050100439	False	False
DMP1	HGNC:2932	1.4881e-07	1.143	0.0796325534341703	30.0	-0.238869379	0.207779639	1.082803702	True	True
EBF3	HGNC:19087	0.99993	0.15	0.999647366192163	NA	4.465196821	0.715445123	0.660454414	True	True
GALNS	HGNC:4122	2.9611e-10	1.013	0.422740563698832	30.0	1.829456948	0.420026209	0.935840818	False	True
ZMAT2	HGNC:26433	0.98418	0.237	0.563072834826801	NA	2.256233798	0.649688123	0.0	False	False
PPP2R2B	HGNC:9305	0.98467	0.293	0.738531456605138	NA	1.5980629240000002	0.730269017	0.248129783	False	False
PDIA3	HGNC:4606	0.99608	0.25	0.923345034943841	NA	NA	0.51147729	0.233778664	False	False
TP63	HGNC:15979	0.99728	0.267	0.997567314435736	1.0	2.7398319210000004	0.54925551	0.165234787	False	True
RPL6	HGNC:10362	0.99326	0.201	0.916481934515807	NA	NA	0.618533181	0.0	False	False
KMT2A	HGNC:7132	1.0	0.065	0.999547766503865	3.0	3.541986662	0.440440093	0.03026267	True	True
ETS2	HGNC:3489	0.99888	0.197	0.944300597943745	NA	2.5960376430000003	NA	0.071688696	False	False
